locus_tag	ftype	length_bp	gene	EC_number	COG	product
KHHDGJBG_02311	CDS	2304	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
KHHDGJBG_02312	CDS	1497				hypothetical protein
KHHDGJBG_02313	CDS	786				hypothetical protein
KHHDGJBG_02314	CDS	654	rnd	3.1.13.5		Ribonuclease D
KHHDGJBG_02315	CDS	858				hypothetical protein
KHHDGJBG_02316	CDS	1221	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
KHHDGJBG_02317	CDS	639				hypothetical protein
KHHDGJBG_02318	CDS	786			COG3039	IS5 family transposase IS5Sb
KHHDGJBG_02319	CDS	1251				hypothetical protein
KHHDGJBG_02320	CDS	399			COG3385	IS4 family transposase IS4Sa
KHHDGJBG_02321	CDS	849				IS630 family transposase ISTcSa
KHHDGJBG_02322	CDS	684				hypothetical protein
KHHDGJBG_02323	CDS	945				hypothetical protein
KHHDGJBG_02324	CDS	633	ecfA2_1	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
KHHDGJBG_02325	CDS	183	rpsU1		COG0828	30S ribosomal protein S21 A
KHHDGJBG_02326	rRNA	2882				23S ribosomal RNA
KHHDGJBG_02327	tRNA	76				tRNA-Ile(gat)
KHHDGJBG_02328	rRNA	1486				16S ribosomal RNA
KHHDGJBG_02329	CDS	996				hypothetical protein
KHHDGJBG_02330	CDS	591				hypothetical protein
KHHDGJBG_02331	CDS	1014	dppB_2		COG0601	Dipeptide transport system permease protein DppB
KHHDGJBG_02332	CDS	1344	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
KHHDGJBG_02333	CDS	1125				hypothetical protein
KHHDGJBG_02334	CDS	909				hypothetical protein
KHHDGJBG_02335	CDS	699				hypothetical protein
KHHDGJBG_02336	CDS	132				hypothetical protein
KHHDGJBG_02337	CDS	822				hypothetical protein
KHHDGJBG_02338	CDS	1344	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
KHHDGJBG_02339	CDS	750				hypothetical protein
KHHDGJBG_02340	CDS	483	hrb		COG1773	High molecular weight rubredoxin
KHHDGJBG_02341	CDS	1251	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
KHHDGJBG_02342	CDS	2466	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
KHHDGJBG_02343	CDS	1185	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
KHHDGJBG_02344	CDS	1080	fbaA	4.1.2.13		Fructose-bisphosphate aldolase class 2
KHHDGJBG_02345	CDS	1302	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
KHHDGJBG_02346	CDS	1152				hypothetical protein
KHHDGJBG_02347	CDS	654				hypothetical protein
KHHDGJBG_02348	CDS	762	hddC	2.7.7.71		D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
KHHDGJBG_02349	CDS	1284				hypothetical protein
KHHDGJBG_02350	CDS	1413	cbbL	4.1.1.39		Ribulose bisphosphate carboxylase large chain
KHHDGJBG_02351	CDS	411				hypothetical protein
KHHDGJBG_02352	CDS	342	cbbS	4.1.1.39	COG4451	Ribulose bisphosphate carboxylase small chain
KHHDGJBG_02353	CDS	528				hypothetical protein
KHHDGJBG_02354	CDS	705	mgtC		COG1285	Protein MgtC
KHHDGJBG_02355	CDS	786			COG3039	IS5 family transposase IS5Sb
KHHDGJBG_02356	CDS	1185	lpxB_2	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
KHHDGJBG_02357	CDS	294	petF			Ferredoxin-1
KHHDGJBG_02358	CDS	108				hypothetical protein
KHHDGJBG_02359	CDS	549				hypothetical protein
KHHDGJBG_02360	CDS	1317	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
KHHDGJBG_02361	CDS	1401	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
KHHDGJBG_02362	CDS	132				hypothetical protein
KHHDGJBG_02363	tRNA	71				tRNA-Gly(ccc)
KHHDGJBG_02364	CDS	2679				hypothetical protein
KHHDGJBG_02365	CDS	510				hypothetical protein
KHHDGJBG_02366	CDS	576				hypothetical protein
KHHDGJBG_02367	CDS	1185	dapL_2	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
KHHDGJBG_02368	CDS	2031	ubiB_4	2.7.-.-		protein kinase UbiB
KHHDGJBG_02369	CDS	2469	mfd_1	3.6.4.-		Transcription-repair-coupling factor
KHHDGJBG_02370	CDS	834	sppA_2	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
KHHDGJBG_02371	CDS	2658	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
KHHDGJBG_02372	tRNA	87				tRNA-Ser(cga)
KHHDGJBG_02373	CDS	1629	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
KHHDGJBG_02374	CDS	1275	haeIIIM	2.1.1.37		Modification methylase HaeIII
KHHDGJBG_02375	CDS	981	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
KHHDGJBG_02376	CDS	558	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
KHHDGJBG_02377	CDS	423				hypothetical protein
KHHDGJBG_02378	CDS	192				hypothetical protein
KHHDGJBG_02379	CDS	1023		1.2.1.80	COG5322	Long-chain acyl-[acyl-carrier-protein] reductase
KHHDGJBG_02380	CDS	696		4.1.99.5		Aldehyde decarbonylase
KHHDGJBG_02381	CDS	1098	cugP_2	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
KHHDGJBG_02382	CDS	2169	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
KHHDGJBG_02383	CDS	378				hypothetical protein
KHHDGJBG_02384	CDS	222				hypothetical protein
KHHDGJBG_02385	CDS	1371	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
KHHDGJBG_02386	CDS	3537	rcsC_20	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_02387	CDS	1908	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
KHHDGJBG_02388	CDS	696				hypothetical protein
KHHDGJBG_02389	CDS	495				IS630 family transposase ISTcSa
KHHDGJBG_02390	CDS	360				hypothetical protein
KHHDGJBG_02391	CDS	381	petE			Plastocyanin
KHHDGJBG_02392	CDS	1449				hypothetical protein
KHHDGJBG_02393	CDS	576				hypothetical protein
KHHDGJBG_02394	CDS	1884	ftsH2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
KHHDGJBG_02395	CDS	645	lon2	3.4.21.53	COG0466	Lon protease 2
KHHDGJBG_02396	CDS	765	tatC		COG0805	Sec-independent protein translocase protein TatC
KHHDGJBG_02397	CDS	873	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
KHHDGJBG_02398	CDS	210				hypothetical protein
KHHDGJBG_02399	CDS	849				IS630 family transposase ISTcSa
KHHDGJBG_02400	CDS	459	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
KHHDGJBG_02401	CDS	1272				hypothetical protein
KHHDGJBG_02402	CDS	657			COG0586	putative membrane protein
KHHDGJBG_02403	CDS	318				Thioredoxin-like protein
KHHDGJBG_02404	CDS	912				hypothetical protein
KHHDGJBG_02405	CDS	1659	groL2			60 kDa chaperonin 2
KHHDGJBG_02406	CDS	981	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KHHDGJBG_02407	CDS	861				hypothetical protein
KHHDGJBG_02408	CDS	720			COG2968	26 kDa periplasmic immunogenic protein
KHHDGJBG_02409	CDS	294				hypothetical protein
KHHDGJBG_02410	CDS	354				hypothetical protein
KHHDGJBG_02411	CDS	609				hypothetical protein
KHHDGJBG_02412	CDS	1260				hypothetical protein
KHHDGJBG_02413	CDS	501		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
KHHDGJBG_02414	CDS	963	menC	4.2.1.113		o-succinylbenzoate synthase
KHHDGJBG_02415	CDS	1209				hypothetical protein
KHHDGJBG_02416	CDS	564	efp			Elongation factor P
KHHDGJBG_02417	CDS	465	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
KHHDGJBG_02418	CDS	876				hypothetical protein
KHHDGJBG_02419	CDS	486				hypothetical protein
KHHDGJBG_02420	CDS	786				hypothetical protein
KHHDGJBG_02421	CDS	264				hypothetical protein
KHHDGJBG_02422	CDS	294				hypothetical protein
KHHDGJBG_02423	CDS	1479		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
KHHDGJBG_02424	CDS	324				hypothetical protein
KHHDGJBG_02425	CDS	423				hypothetical protein
KHHDGJBG_02426	CDS	1506				hypothetical protein
KHHDGJBG_02427	CDS	195				hypothetical protein
KHHDGJBG_02428	CDS	1170	aspC_1	2.6.1.1		Aspartate aminotransferase
KHHDGJBG_02429	CDS	1182	gltA	2.3.3.16	COG0372	Citrate synthase
KHHDGJBG_02430	CDS	495	gpmA_3	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
KHHDGJBG_02431	CDS	804	rsbQ			Sigma factor SigB regulation protein RsbQ
KHHDGJBG_02432	CDS	1197		1.5.1.43		Carboxynorspermidine synthase
KHHDGJBG_02433	CDS	216				hypothetical protein
KHHDGJBG_02434	CDS	981	rnz	3.1.26.11	COG1234	Ribonuclease Z
KHHDGJBG_02435	CDS	684				hypothetical protein
KHHDGJBG_02436	CDS	1002				hypothetical protein
KHHDGJBG_02437	CDS	855	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
KHHDGJBG_02438	CDS	792				hypothetical protein
KHHDGJBG_02439	CDS	771				hypothetical protein
KHHDGJBG_02440	CDS	3630				hypothetical protein
KHHDGJBG_02441	CDS	555	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
KHHDGJBG_02442	CDS	948				hypothetical protein
KHHDGJBG_02443	CDS	519	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
KHHDGJBG_02444	CDS	189				hypothetical protein
KHHDGJBG_02445	CDS	540	ybeY	3.1.-.-		Endoribonuclease YbeY
KHHDGJBG_02446	CDS	528				hypothetical protein
KHHDGJBG_02447	CDS	591	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
KHHDGJBG_02448	CDS	975	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
KHHDGJBG_02449	CDS	828	gltI_3		COG0834	Glutamate/aspartate import solute-binding protein
KHHDGJBG_02450	CDS	267				hypothetical protein
KHHDGJBG_02451	CDS	1188				hypothetical protein
KHHDGJBG_02452	CDS	450				hypothetical protein
KHHDGJBG_02453	CDS	324				hypothetical protein
KHHDGJBG_02454	tRNA	73				tRNA-Ala(cgc)
KHHDGJBG_02455	CDS	306				hypothetical protein
KHHDGJBG_02456	CDS	1110				hypothetical protein
KHHDGJBG_02457	CDS	666				hypothetical protein
KHHDGJBG_02458	CDS	1020			COG0628	Putative transport protein
KHHDGJBG_02459	CDS	2079	dnaK_2			Chaperone protein DnaK
KHHDGJBG_02460	CDS	750	grpE			Protein GrpE
KHHDGJBG_02461	CDS	2019				hypothetical protein
KHHDGJBG_02462	CDS	1155	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
KHHDGJBG_02463	CDS	639				hypothetical protein
KHHDGJBG_02464	CDS	1107	ribD		COG0117	Riboflavin biosynthesis protein RibD
KHHDGJBG_02465	CDS	192				hypothetical protein
KHHDGJBG_02466	CDS	1287		3.4.24.-	COG0612	putative zinc protease
KHHDGJBG_02467	CDS	1062	apbC		COG0489	Iron-sulfur cluster carrier protein
KHHDGJBG_02468	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
KHHDGJBG_02469	CDS	660				hypothetical protein
KHHDGJBG_02470	CDS	480	guaD	3.5.4.3	COG0590	Guanine deaminase
KHHDGJBG_02471	CDS	990	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
KHHDGJBG_02472	CDS	804	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
KHHDGJBG_02473	CDS	1191				hypothetical protein
KHHDGJBG_02474	CDS	609	rpsD		COG0522	30S ribosomal protein S4
KHHDGJBG_02475	CDS	1080	yhhT_2		COG0628	Putative transport protein YhhT
KHHDGJBG_02476	CDS	204				hypothetical protein
KHHDGJBG_02477	CDS	1263	proA_1	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
KHHDGJBG_02478	CDS	2247	cph1	2.7.13.3		Phytochrome-like protein cph1
KHHDGJBG_02479	CDS	444	rcp1			Response regulator rcp1
KHHDGJBG_02480	CDS	2010	uvrB			UvrABC system protein B
KHHDGJBG_02481	CDS	411				hypothetical protein
KHHDGJBG_02482	CDS	120	psbX			Photosystem II reaction center X protein
KHHDGJBG_02483	CDS	645	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
KHHDGJBG_02484	CDS	723				hypothetical protein
KHHDGJBG_02485	CDS	1500	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
KHHDGJBG_02486	CDS	759	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KHHDGJBG_02487	CDS	405				hypothetical protein
KHHDGJBG_02488	CDS	2028	sasA_12	2.7.-.-		Adaptive-response sensory-kinase SasA
KHHDGJBG_02489	CDS	492				hypothetical protein
KHHDGJBG_02490	CDS	1602	murJ		COG0728	putative lipid II flippase MurJ
KHHDGJBG_02491	CDS	456				hypothetical protein
KHHDGJBG_02492	CDS	435				hypothetical protein
KHHDGJBG_02493	CDS	1488	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
KHHDGJBG_02494	CDS	387	algA_2		COG0662	Alginate biosynthesis protein AlgA
KHHDGJBG_02495	CDS	996				hypothetical protein
KHHDGJBG_02496	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
KHHDGJBG_02497	CDS	741				hypothetical protein
KHHDGJBG_02498	CDS	330				hypothetical protein
KHHDGJBG_02499	CDS	996	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
KHHDGJBG_02500	CDS	603				hypothetical protein
KHHDGJBG_02501	CDS	402	vapC2_2	3.1.-.-	COG1487	Ribonuclease VapC2
KHHDGJBG_02502	CDS	240				hypothetical protein
KHHDGJBG_02503	CDS	1350	nhaS3			High-affinity Na(+)/H(+) antiporter NhaS3
KHHDGJBG_02504	CDS	804				hypothetical protein
KHHDGJBG_02505	CDS	558	sigK		COG1595	ECF RNA polymerase sigma factor SigK
KHHDGJBG_02506	CDS	828				hypothetical protein
KHHDGJBG_02507	CDS	489				hypothetical protein
KHHDGJBG_02508	CDS	801	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
KHHDGJBG_02509	CDS	810	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
KHHDGJBG_02510	CDS	864	pstA_2		COG0581	Phosphate transport system permease protein PstA
KHHDGJBG_02511	CDS	954	pstC_2		COG0573	Phosphate transport system permease protein PstC
KHHDGJBG_02512	CDS	1152	pstS_2		COG0226	Phosphate-binding protein PstS
KHHDGJBG_02513	CDS	1011	sphX		COG0226	Protein SphX
KHHDGJBG_02514	CDS	1167				hypothetical protein
KHHDGJBG_02515	tRNA	76				tRNA-Arg(ccg)
KHHDGJBG_02516	CDS	288	rpsN2		COG0199	Alternate 30S ribosomal protein S14
KHHDGJBG_02517	CDS	804			COG1842	Phage shock protein A 
KHHDGJBG_02518	CDS	222				hypothetical protein
KHHDGJBG_02519	CDS	660				hypothetical protein
KHHDGJBG_02520	CDS	2799	secA		COG0653	Protein translocase subunit SecA
KHHDGJBG_02521	CDS	621				hypothetical protein
KHHDGJBG_02522	CDS	399				hypothetical protein
KHHDGJBG_02523	CDS	1086	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
KHHDGJBG_02524	CDS	1971	thiG	2.8.1.10		Thiazole synthase
KHHDGJBG_02525	CDS	579				hypothetical protein
KHHDGJBG_02526	CDS	939	ygfZ			tRNA-modifying protein YgfZ
KHHDGJBG_02527	CDS	447				hypothetical protein
KHHDGJBG_02528	CDS	783	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
KHHDGJBG_02529	CDS	285				hypothetical protein
KHHDGJBG_02530	CDS	168				hypothetical protein
KHHDGJBG_02531	CDS	786				hypothetical protein
KHHDGJBG_02532	CDS	900	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
KHHDGJBG_02533	CDS	891	mscS		COG0668	Small-conductance mechanosensitive channel
KHHDGJBG_02534	CDS	1326	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
KHHDGJBG_02535	CDS	321				hypothetical protein
KHHDGJBG_02536	CDS	315				hypothetical protein
KHHDGJBG_02537	CDS	1473				Folate-biopterin transporter
KHHDGJBG_02538	CDS	1482				hypothetical protein
KHHDGJBG_02539	CDS	1431				hypothetical protein
KHHDGJBG_02540	CDS	1068	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
KHHDGJBG_02541	CDS	1788	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
KHHDGJBG_02542	CDS	2076				hypothetical protein
KHHDGJBG_02543	CDS	621				hypothetical protein
KHHDGJBG_02544	CDS	1461	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
KHHDGJBG_02545	CDS	219				hypothetical protein
KHHDGJBG_02546	CDS	819	nit1	3.5.1.128		Deaminated glutathione amidase
KHHDGJBG_02547	CDS	1599	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
KHHDGJBG_02548	CDS	606				hypothetical protein
KHHDGJBG_02549	CDS	1323	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
KHHDGJBG_02550	CDS	654				hypothetical protein
KHHDGJBG_02551	CDS	675	mprA_2		COG0745	Response regulator MprA
KHHDGJBG_02552	CDS	639	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
KHHDGJBG_02553	CDS	627				hypothetical protein
KHHDGJBG_02554	CDS	2097	kefB			Glutathione-regulated potassium-efflux system protein KefB
KHHDGJBG_02555	CDS	441				hypothetical protein
KHHDGJBG_02556	CDS	2583	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
KHHDGJBG_02557	CDS	912				hypothetical protein
KHHDGJBG_02558	CDS	780	ecfA2_2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
KHHDGJBG_02559	CDS	774	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
KHHDGJBG_02560	CDS	645	cbiM			Cobalt transport protein CbiM
KHHDGJBG_02561	CDS	531				hypothetical protein
KHHDGJBG_02562	CDS	867				hypothetical protein
KHHDGJBG_02563	CDS	156				hypothetical protein
KHHDGJBG_02564	CDS	279				hypothetical protein
KHHDGJBG_02565	CDS	288				hypothetical protein
KHHDGJBG_02566	CDS	1098	mshA_13	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KHHDGJBG_02567	CDS	888	lpxD_2	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
KHHDGJBG_02568	CDS	594				hypothetical protein
KHHDGJBG_02569	CDS	750				hypothetical protein
KHHDGJBG_02570	CDS	765	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
KHHDGJBG_02571	CDS	3489	mfd_2	3.6.4.-		Transcription-repair-coupling factor
KHHDGJBG_02572	CDS	306				hypothetical protein
KHHDGJBG_02573	CDS	174				hypothetical protein
KHHDGJBG_02574	CDS	966	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
KHHDGJBG_02575	CDS	702	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KHHDGJBG_02576	CDS	1302	proA_2	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
KHHDGJBG_02577	CDS	597				hypothetical protein
KHHDGJBG_02578	CDS	180				hypothetical protein
KHHDGJBG_02579	CDS	219				hypothetical protein
KHHDGJBG_02580	CDS	1566				hypothetical protein
KHHDGJBG_02581	CDS	3246	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
KHHDGJBG_02582	CDS	429				hypothetical protein
KHHDGJBG_02583	CDS	537	pyrR			Bifunctional protein pyrR
KHHDGJBG_02584	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
KHHDGJBG_02585	CDS	1251	cinA		COG1058	Putative competence-damage inducible protein
KHHDGJBG_02586	CDS	453				hypothetical protein
KHHDGJBG_02587	CDS	1506				hypothetical protein
KHHDGJBG_02588	CDS	1608				hypothetical protein
KHHDGJBG_02589	CDS	345	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
KHHDGJBG_02590	CDS	456				hypothetical protein
KHHDGJBG_02591	CDS	708	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
KHHDGJBG_02592	CDS	552	tolB_2			Tol-Pal system protein TolB
KHHDGJBG_02593	CDS	363				hypothetical protein
KHHDGJBG_02594	CDS	1662	clsB	2.7.8.-		Cardiolipin synthase B
KHHDGJBG_02595	CDS	1260				hypothetical protein
KHHDGJBG_02596	CDS	876	egtC	3.5.1.118	COG0121	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
KHHDGJBG_02597	CDS	1215	sigA2_4		COG0568	RNA polymerase sigma factor SigA2
KHHDGJBG_02598	CDS	906	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
KHHDGJBG_02599	CDS	294				hypothetical protein
KHHDGJBG_02600	CDS	780				hypothetical protein
KHHDGJBG_02601	CDS	177				hypothetical protein
KHHDGJBG_02602	CDS	1986	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KHHDGJBG_02603	CDS	624				hypothetical protein
KHHDGJBG_02604	CDS	204				hypothetical protein
KHHDGJBG_02605	CDS	216				hypothetical protein
KHHDGJBG_02606	CDS	1467	mdtE			Multidrug resistance protein MdtE
KHHDGJBG_02607	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
KHHDGJBG_02608	CDS	1452	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
KHHDGJBG_02609	CDS	1623			COG0645	putative protein
KHHDGJBG_02610	CDS	780	surA	5.2.1.8		Chaperone SurA
KHHDGJBG_02611	CDS	228	ftrV			Ferredoxin-thioredoxin reductase, variable chain
KHHDGJBG_02612	CDS	1047				hypothetical protein
KHHDGJBG_02613	CDS	1254	rcsC_21	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_02614	CDS	213				hypothetical protein
KHHDGJBG_02615	CDS	1212				hypothetical protein
KHHDGJBG_02616	CDS	240	yidD		COG0759	Putative membrane protein insertion efficiency factor
KHHDGJBG_02617	CDS	3588	metH	2.1.1.13	COG0646	Methionine synthase
KHHDGJBG_02618	CDS	210				hypothetical protein
KHHDGJBG_02619	CDS	237				hypothetical protein
KHHDGJBG_02620	CDS	243				hypothetical protein
KHHDGJBG_02621	CDS	3960				hypothetical protein
KHHDGJBG_02622	CDS	573				hypothetical protein
KHHDGJBG_02623	CDS	198				hypothetical protein
KHHDGJBG_02624	CDS	1341	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
KHHDGJBG_02625	CDS	804	cpoB_1			Cell division coordinator CpoB
KHHDGJBG_02626	CDS	564	betI			HTH-type transcriptional regulator BetI
KHHDGJBG_02627	CDS	1386	mdtK		COG0534	Multidrug resistance protein MdtK
KHHDGJBG_02628	CDS	3213				hypothetical protein
KHHDGJBG_02629	CDS	1509	sir_2	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
KHHDGJBG_02630	CDS	450	cynS	4.2.1.104		Cyanate hydratase
KHHDGJBG_02631	CDS	1173	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
KHHDGJBG_02632	CDS	945	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
KHHDGJBG_02633	CDS	1044	moaC			Cyclic pyranopterin monophosphate synthase
KHHDGJBG_02634	CDS	246				hypothetical protein
KHHDGJBG_02635	CDS	438	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
KHHDGJBG_02636	CDS	285				hypothetical protein
KHHDGJBG_02637	CDS	1530	comM		COG0606	Competence protein ComM
KHHDGJBG_02638	CDS	1500				hypothetical protein
KHHDGJBG_02639	CDS	1524	psbB			Photosystem II CP47 reaction center protein
KHHDGJBG_02640	CDS	3045				hypothetical protein
KHHDGJBG_02641	CDS	1353				hypothetical protein
KHHDGJBG_02642	CDS	777				hypothetical protein
KHHDGJBG_02643	CDS	1620				hypothetical protein
KHHDGJBG_02644	CDS	1797				hypothetical protein
KHHDGJBG_02645	CDS	453				hypothetical protein
KHHDGJBG_02646	CDS	1218	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
KHHDGJBG_02647	CDS	762	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
KHHDGJBG_02648	CDS	456				hypothetical protein
KHHDGJBG_02649	CDS	450				hypothetical protein
KHHDGJBG_02650	CDS	438	panD	4.1.1.11		Aspartate 1-decarboxylase
KHHDGJBG_02651	CDS	975	mdh	1.1.1.37		Malate dehydrogenase
KHHDGJBG_02652	CDS	219	ndhO	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit O
KHHDGJBG_02653	CDS	228				hypothetical protein
KHHDGJBG_02654	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
KHHDGJBG_02655	CDS	339				putative 30S ribosomal protein PSRP-3
KHHDGJBG_02656	CDS	729				hypothetical protein
KHHDGJBG_02657	CDS	1335				hypothetical protein
KHHDGJBG_02658	CDS	1896	nhaP2			K(+)/H(+) antiporter NhaP2
KHHDGJBG_02659	tRNA	71				tRNA-Cys(gca)
KHHDGJBG_02660	CDS	843	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
KHHDGJBG_02661	CDS	357	ftrC	1.8.7.2		Ferredoxin-thioredoxin reductase, catalytic chain
KHHDGJBG_02662	CDS	897	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KHHDGJBG_02663	CDS	282				hypothetical protein
KHHDGJBG_02664	CDS	978		1.17.4.-	COG4243	Vitamin K epoxide reductase 
KHHDGJBG_02665	CDS	1722	dfa1	1.-.-.-		Diflavin flavoprotein A 1
KHHDGJBG_02666	CDS	687				hypothetical protein
KHHDGJBG_02667	CDS	1479				hypothetical protein
KHHDGJBG_02668	CDS	663				hypothetical protein
