KO	Quantification (KEGGCharter)	Taxon (KEGGCharter)	EC (ko-column)	KO (ko-column)	KO (KEGGCharter)	EC number (KEGGCharter)
K05577	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05578	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05579	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05580	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05581	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05582	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05583	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05584	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05585	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05586	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05587	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05588	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05592	1	Nostoc	5.6.2.7	K03732,K05590,K05592,K11273,K11594,K11927,K12614,K12811,K12812,K12823,K12835,K12858,K13025,K13116,K13131,K13177,K13178,K13179,K13181,K13182,K13183,K13982,K14776,K14777,K14778,K14779,K14805,K14806,K14807,K14808,K14809,K14810,K14811,K16911,K17043,K17642,K17678,K17679,K18655,K18656,K18692,K19466,K20096,K20103,K21869	K03732,K05590,K05592,K11273,K11594,K11927,K12614,K12811,K12812,K12823,K12835,K12858,K13025,K13116,K13131,K13177,K13178,K13179,K13181,K13182,K13183,K13982,K14776,K14777,K14778,K14779,K14805,K14806,K14807,K14808,K14809,K14810,K14811,K16911,K17043,K17642,K17678,K17679,K18655,K18656,K18692,K19466,K20096,K20103,K21869	5.6.2.7
K05595	1	Nostoc			K05595	
K05770	1	Nostoc			K05770	
K05780	1	Nostoc	2.7.8.37	K05780,K06164,K06165,K06166	K05780,K06164,K06165,K06166	2.7.8.37
K05781	1	Nostoc			K05781	
K05808	1	Nostoc			K05808	
K05810	1	Nostoc	2.4.2.1,2.4.2.28,3.5.4.4	K00772,K05810,K03783,K03784,K05810,K09913,K01488,K05810,K19572	K00772,K01488,K03783,K03784,K05810,K09913,K19572	2.4.2.1,2.4.2.28,3.5.4.4
K05837	1	Nostoc	2.4.99.28	K03588,K03814,K04478,K05365,K05366,K05367,K05837,K12551,K12555,K18770,K21464	K03588,K03814,K04478,K05365,K05366,K05367,K05837,K12551,K12555,K18770,K21464	2.4.99.28
K05845	1	Nostoc			K05845	
K05846	1	Nostoc			K05846	
K05847	1	Nostoc	7.6.2.9	K02000,K05847	K02000,K05847	7.6.2.9
K05886	1	Nostoc	1.1.1.276	K05886	K05886	1.1.1.276
K05895	1	Nostoc	1.3.1.54,1.3.1.106	K05895	K05895	1.3.1.106,1.3.1.54
K05896	1	Nostoc			K05896	
K05916	1	Nostoc	1.14.12.17	K05916	K05916	1.14.12.17
K05928	1	Nostoc	2.1.1.95	K05928	K05928	2.1.1.95
K05936	1	Nostoc	2.1.1.133,2.1.1.271	K05936	K05936	2.1.1.133,2.1.1.271
K05946	1	Nostoc	2.4.1.187	K05946	K05946	2.4.1.187
K05979	1	Nostoc	3.1.3.71	K05979	K05979	3.1.3.71
K05982	1	Nostoc	3.1.21.7	K05982	K05982	3.1.21.7
K06024	1	Nostoc			K06024	
K06042	1	Nostoc	5.4.99.61,5.4.99.60	K06042	K06042	5.4.99.60,5.4.99.61
K06044	1	Nostoc	5.4.99.15	K06044	K06044	5.4.99.15
K06045	1	Nostoc	5.4.99.17,4.2.1.129	K06045	K06045	4.2.1.129,5.4.99.17
K06118	1	Nostoc	3.13.1.1	K06118	K06118	3.13.1.1
K06131	1	Nostoc			K06131	
K06133	1	Nostoc			K06133	
K06139	1	Nostoc	1.21.98.4	K06139	K06139	1.21.98.4
K06147	1	Nostoc			K06147	
K06148	1	Nostoc			K06148	
K06153	1	Nostoc	3.6.1.27	K01096,K06153,K19302	K01096,K06153,K19302	3.6.1.27
K06158	1	Nostoc			K06158	
K06162	1	Nostoc	3.6.1.63	K06162	K06162	3.6.1.63
K06163	1	Nostoc	4.7.1.1	K06163	K06163	4.7.1.1
K06164	1	Nostoc	2.7.8.37	K05780,K06164,K06165,K06166	K05780,K06164,K06165,K06166	2.7.8.37
K06165	1	Nostoc	2.7.8.37	K05780,K06164,K06165,K06166	K05780,K06164,K06165,K06166	2.7.8.37
K06166	1	Nostoc	2.7.8.37	K05780,K06164,K06165,K06166	K05780,K06164,K06165,K06166	2.7.8.37
K06168	1	Nostoc	2.8.4.3	K06168	K06168	2.8.4.3
K06169	1	Nostoc	1.14.99.69	K06169	K06169	1.14.99.69
K06173	1	Nostoc	5.4.99.12	K06173	K06173	5.4.99.12
K06177	1	Nostoc	5.4.99.28,5.4.99.29	K06177,K06177,K14655,K15454	K06177,K14655,K15454	5.4.99.28,5.4.99.29
K06178	1	Nostoc	5.4.99.22	K06178	K06178	5.4.99.22
K06180	1	Nostoc	5.4.99.23	K06180	K06180	5.4.99.23
K06181	1	Nostoc	5.4.99.20	K06181	K06181	5.4.99.20
K06182	1	Nostoc	5.4.99.21	K06182	K06182	5.4.99.21
K06183	1	Nostoc	5.4.99.19	K06183	K06183	5.4.99.19
K06187	1	Nostoc			K06187	
K06196	1	Nostoc			K06196	
K06197	1	Nostoc			K06197	
K06199	1	Nostoc			K06199	
K06206	1	Nostoc			K06206	
K06207	1	Nostoc			K06207	
K06208	1	Nostoc	5.4.99.5	K01850,K04092,K04093,K04516,K06208,K06209,K13853,K14170,K14187	K01850,K04092,K04093,K04516,K06208,K06209,K13853,K14170,K14187	5.4.99.5
K06213	1	Nostoc			K06213	
K06217	1	Nostoc			K06217	
K06218	1	Nostoc			K06218	
K06223	1	Nostoc	2.1.1.72	K00571,K03427,K06223,K07316,K07317,K07318,K07319,K13581,K24174,K26414,K27990	K00571,K03427,K06223,K07316,K07317,K07318,K07319,K13581,K24174,K26414,K27990	2.1.1.72
K06268	1	Nostoc			K06268	
K06281	1	Nostoc	1.12.99.6	K06281,K06282,K23548,K23549	K06281,K06282,K23548,K23549	1.12.99.6
K06282	1	Nostoc	1.12.99.6	K06281,K06282,K23548,K23549	K06281,K06282,K23548,K23549	1.12.99.6
K06287	1	Nostoc			K06287	
K06346	1	Nostoc			K06346	
K06377	1	Nostoc			K06377	
K06381	1	Nostoc	4.2.2.29	K03642,K06381,K07082,K08304,K08305,K08306,K08307,K08308,K08309,K18691,K27245	K03642,K06381,K07082,K08304,K08305,K08306,K08307,K08308,K08309,K18691,K27245	4.2.2.29
K06402	1	Nostoc			K06402	
K06442	1	Nostoc	2.1.1.226,2.1.1.227	K06442	K06442	2.1.1.226,2.1.1.227
K06596	1	Nostoc			K06596	
K06861	1	Nostoc	7.5.2.5	K06861	K06861	7.5.2.5
K06864	1	Nostoc	4.4.1.37,4.4.1.45	K06864	K06864	4.4.1.37,4.4.1.45
K06867	1	Nostoc			K06867	
K06871	1	Nostoc			K06871	
K06872	1	Nostoc			K06872	
K06873	1	Nostoc			K06873	
K06877	1	Nostoc			K06877	
K06883	1	Nostoc			K06883	
K06884	1	Nostoc			K06884	
K06888	1	Nostoc			K06888	
K06889	1	Nostoc			K06889	
K06890	1	Nostoc			K06890	
K06891	1	Nostoc			K06891	
K06894	1	Nostoc			K06894	
K06898	1	Nostoc	2.5.1.143	K06898	K06898	2.5.1.143
K06900	1	Nostoc	3.1.1.32	K01058,K06900,K16817,K16818,K22389	K01058,K06900,K16817,K16818,K22389	3.1.1.32
K06901	1	Nostoc			K06901	
K06903	1	Nostoc			K06903	
K06907	1	Nostoc			K06907	
K06911	1	Nostoc	1.13.11.24	K06911,K07155	K06911,K07155	1.13.11.24
K06915	1	Nostoc			K06915	
K06919	1	Nostoc			K06919	
K06920	1	Nostoc	6.3.4.20	K06920	K06920	6.3.4.20
K06921	1	Nostoc			K06921	
K06923	1	Nostoc			K06923	
K06925	1	Nostoc			K06925	
K06926	1	Nostoc			K06926	
K06940	1	Nostoc			K06940	
K06941	1	Nostoc	2.1.1.192	K06941	K06941	2.1.1.192
K06942	1	Nostoc			K06942	
K06946	1	Nostoc			K06946	
K06949	1	Nostoc	3.1.3.100	K06949,K22911	K06949,K22911	3.1.3.100
K06955	1	Nostoc			K06955	
K06959	1	Nostoc			K06959	
K06960	1	Nostoc			K06960	
K06962	1	Nostoc			K06962	
K06966	1	Nostoc	3.2.2.10	K06966	K06966	3.2.2.10
K06971	1	Nostoc			K06971	
K06976	1	Nostoc			K06976	
K06980	1	Nostoc			K06980	
K06985	1	Nostoc			K06985	
K06988	1	Nostoc	1.5.1.40	K06988	K06988	1.5.1.40
K06995	1	Nostoc			K06995	
K06997	1	Nostoc			K06997	
K06999	1	Nostoc			K06999	
K07000	1	Nostoc			K07000	
K07004	1	Nostoc			K07004	
K07005	1	Nostoc			K07005	
K07006	1	Nostoc			K07006	
K07007	1	Nostoc	1.3.1.114	K07007	K07007	1.3.1.114
K07009	1	Nostoc	6.3.5.13	K07009,K23393	K07009,K23393	6.3.5.13
K07011	1	Nostoc			K07011	
K07012	1	Nostoc	5.6.2.4	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	5.6.2.4
K07013	1	Nostoc			K07013	
K07015	1	Nostoc			K07015	
K07019	1	Nostoc			K07019	
K07024	1	Nostoc	3.1.3.24	K07024	K07024	3.1.3.24
K07025	1	Nostoc			K07025	
K07027	1	Nostoc			K07027	
K07028	1	Nostoc			K07028	
K07033	1	Nostoc			K07033	
